Date,Source,Site ID,POC,Daily Max 8-hour Ozone Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
6/30/11,AQS,170311601,1,0.063,ppm,77,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
7/1/11,AQS,170311601,1,0.047,ppm,44,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
7/2/11,AQS,170311601,1,0.055,ppm,51,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
7/3/11,AQS,170311601,1,0.052,ppm,48,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
7/4/11,AQS,170311601,1,0.065,ppm,84,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
7/5/11,AQS,170311601,1,0.063,ppm,77,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
7/6/11,AQS,170311601,1,0.061,ppm,71,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
7/7/11,AQS,170311601,1,0.039,ppm,36,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
7/8/11,AQS,170311601,1,0.056,ppm,54,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
7/9/11,AQS,170311601,1,0.068,ppm,93,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
7/10/11,AQS,170311601,1,0.059,ppm,64,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
7/11/11,AQS,170311601,1,0.055,ppm,51,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
7/12/11,AQS,170311601,1,0.062,ppm,74,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
7/13/11,AQS,170311601,1,0.032,ppm,30,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
7/14/11,AQS,170311601,1,0.063,ppm,77,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
7/15/11,AQS,170311601,1,0.068,ppm,93,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
7/16/11,AQS,170311601,1,0.071,ppm,101,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
7/17/11,AQS,170311601,1,0.068,ppm,93,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
7/18/11,AQS,170311601,1,0.045,ppm,42,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
7/19/11,AQS,170311601,1,0.073,ppm,108,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
7/20/11,AQS,170311601,1,0.057,ppm,58,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
7/21/11,AQS,170311601,1,0.064,ppm,80,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
7/22/11,AQS,170311601,1,0.057,ppm,58,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
7/23/11,AQS,170311601,1,0.047,ppm,44,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
7/24/11,AQS,170311601,1,0.052,ppm,48,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
7/25/11,AQS,170311601,1,0.064,ppm,80,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
7/26/11,AQS,170311601,1,0.045,ppm,42,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
7/27/11,AQS,170311601,1,0.049,ppm,45,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
7/28/11,AQS,170311601,1,0.043,ppm,40,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
7/29/11,AQS,170311601,1,0.058,ppm,61,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
7/30/11,AQS,170311601,1,0.064,ppm,80,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
7/31/11,AQS,170311601,1,0.057,ppm,58,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
8/1/11,AQS,170311601,1,0.046,ppm,43,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
8/2/11,AQS,170311601,1,0.055,ppm,51,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
8/3/11,AQS,170311601,1,0.051,ppm,47,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
8/4/11,AQS,170311601,1,0.048,ppm,44,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
8/5/11,AQS,170311601,1,0.064,ppm,80,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
8/6/11,AQS,170311601,1,0.057,ppm,58,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
8/7/11,AQS,170311601,1,0.046,ppm,43,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
8/8/11,AQS,170311601,1,0.044,ppm,41,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
8/9/11,AQS,170311601,1,0.037,ppm,34,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
8/10/11,AQS,170311601,1,0.033,ppm,31,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
8/11/11,AQS,170311601,1,0.046,ppm,43,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
8/12/11,AQS,170311601,1,0.047,ppm,44,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
8/13/11,AQS,170311601,1,0.045,ppm,42,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
8/14/11,AQS,170311601,1,0.03,ppm,28,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
8/15/11,AQS,170311601,1,0.046,ppm,43,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
8/16/11,AQS,170311601,1,0.056,ppm,54,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
8/17/11,AQS,170311601,1,0.061,ppm,71,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
8/18/11,AQS,170311601,1,0.052,ppm,48,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
8/19/11,AQS,170311601,1,0.064,ppm,80,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
8/20/11,AQS,170311601,1,0.046,ppm,43,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
8/21/11,AQS,170311601,1,0.039,ppm,36,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
8/22/11,AQS,170311601,1,0.04,ppm,37,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
8/23/11,AQS,170311601,1,0.044,ppm,41,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
8/24/11,AQS,170311601,1,0.051,ppm,47,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
8/25/11,AQS,170311601,1,0.047,ppm,44,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
8/26/11,AQS,170311601,1,0.051,ppm,47,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
8/27/11,AQS,170311601,1,0.043,ppm,40,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
8/28/11,AQS,170311601,1,0.035,ppm,32,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
8/29/11,AQS,170311601,1,0.042,ppm,39,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
8/30/11,AQS,170311601,1,0.043,ppm,40,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
9/1/11,AQS,170311601,1,0.082,ppm,140,COOK COUNTY TRAILER,7,41,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
9/7/11,AQS,170311601,1,0.035,ppm,32,COOK COUNTY TRAILER,14,82,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
9/8/11,AQS,170311601,1,0.035,ppm,32,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
9/9/11,AQS,170311601,1,0.024,ppm,22,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
9/10/11,AQS,170311601,1,0.039,ppm,36,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
9/11/11,AQS,170311601,1,0.046,ppm,43,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
9/12/11,AQS,170311601,1,0.047,ppm,44,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
9/13/11,AQS,170311601,1,0.045,ppm,42,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
9/14/11,AQS,170311601,1,0.015,ppm,14,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
9/15/11,AQS,170311601,1,0.027,ppm,25,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
9/16/11,AQS,170311601,1,0.023,ppm,21,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
9/17/11,AQS,170311601,1,0.038,ppm,35,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
9/18/11,AQS,170311601,1,0.029,ppm,27,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
9/19/11,AQS,170311601,1,0.021,ppm,19,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
9/20/11,AQS,170311601,1,0.043,ppm,40,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
9/21/11,AQS,170311601,1,0.035,ppm,32,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
9/22/11,AQS,170311601,1,0.024,ppm,22,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
9/23/11,AQS,170311601,1,0.025,ppm,23,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
9/24/11,AQS,170311601,1,0.032,ppm,30,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
9/25/11,AQS,170311601,1,0.036,ppm,33,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
9/26/11,AQS,170311601,1,0.038,ppm,35,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
9/27/11,AQS,170311601,1,0.019,ppm,18,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
9/28/11,AQS,170311601,1,0.024,ppm,22,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
9/29/11,AQS,170311601,1,0.032,ppm,30,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
9/30/11,AQS,170311601,1,0.023,ppm,21,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
10/1/11,AQS,170311601,1,0.033,ppm,31,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
10/2/11,AQS,170311601,1,0.037,ppm,34,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
10/3/11,AQS,170311601,1,0.03,ppm,28,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
10/4/11,AQS,170311601,1,0.02,ppm,19,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
10/5/11,AQS,170311601,1,0.059,ppm,64,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
10/6/11,AQS,170311601,1,0.063,ppm,77,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
10/7/11,AQS,170311601,1,0.06,ppm,67,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
10/8/11,AQS,170311601,1,0.063,ppm,77,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
10/9/11,AQS,170311601,1,0.062,ppm,74,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
10/10/11,AQS,170311601,1,0.055,ppm,51,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
10/11/11,AQS,170311601,1,0.051,ppm,47,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
10/12/11,AQS,170311601,1,0.054,ppm,50,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
10/13/11,AQS,170311601,1,0.026,ppm,24,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
10/14/11,AQS,170311601,1,0.032,ppm,30,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
10/15/11,AQS,170311601,1,0.033,ppm,31,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
10/16/11,AQS,170311601,1,0.032,ppm,30,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
10/17/11,AQS,170311601,1,0.029,ppm,27,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
10/18/11,AQS,170311601,1,0.019,ppm,18,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
10/19/11,AQS,170311601,1,0.018,ppm,17,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
10/20/11,AQS,170311601,1,0.018,ppm,17,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
10/21/11,AQS,170311601,1,0.027,ppm,25,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
10/22/11,AQS,170311601,1,0.044,ppm,41,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
10/23/11,AQS,170311601,1,0.044,ppm,41,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
10/24/11,AQS,170311601,1,0.038,ppm,35,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
10/25/11,AQS,170311601,1,0.044,ppm,41,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
10/26/11,AQS,170311601,1,0.025,ppm,23,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
10/27/11,AQS,170311601,1,0.024,ppm,22,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
10/28/11,AQS,170311601,1,0.031,ppm,29,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
10/29/11,AQS,170311601,1,0.028,ppm,26,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
10/30/11,AQS,170311601,1,0.039,ppm,36,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
10/31/11,AQS,170311601,1,0.026,ppm,24,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
11/1/11,AQS,170311601,1,0.046,ppm,43,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
11/2/11,AQS,170311601,1,0.042,ppm,39,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
11/3/11,AQS,170311601,1,0.025,ppm,23,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
11/4/11,AQS,170311601,1,0.028,ppm,26,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
11/5/11,AQS,170311601,1,0.032,ppm,30,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
11/6/11,AQS,170311601,1,0.036,ppm,33,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
11/7/11,AQS,170311601,1,0.026,ppm,24,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
11/8/11,AQS,170311601,1,0.017,ppm,16,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
11/9/11,AQS,170311601,1,0.022,ppm,20,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
11/10/11,AQS,170311601,1,0.016,ppm,15,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
11/11/11,AQS,170311601,1,0.022,ppm,20,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
11/12/11,AQS,170311601,1,0.036,ppm,33,COOK COUNTY TRAILER,17,100,44201,Ozone,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.66812034,-87.99056969
