Date,Source,Site ID,POC,Daily Max 8-hour Ozone Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
7/7/15,AQS,171190008,1,0.032,ppm,30,CLARA BARTON SCHOOL,17,100,44201,Ozone,41180,"St. Louis, MO-IL",17,Illinois,119,Madison,38.89018605,-90.14803114
7/8/15,AQS,171190008,1,0.027,ppm,25,CLARA BARTON SCHOOL,17,100,44201,Ozone,41180,"St. Louis, MO-IL",17,Illinois,119,Madison,38.89018605,-90.14803114
7/9/15,AQS,171190008,1,0.037,ppm,34,CLARA BARTON SCHOOL,17,100,44201,Ozone,41180,"St. Louis, MO-IL",17,Illinois,119,Madison,38.89018605,-90.14803114
7/10/15,AQS,171190008,1,0.048,ppm,44,CLARA BARTON SCHOOL,17,100,44201,Ozone,41180,"St. Louis, MO-IL",17,Illinois,119,Madison,38.89018605,-90.14803114
7/11/15,AQS,171190008,1,0.046,ppm,43,CLARA BARTON SCHOOL,17,100,44201,Ozone,41180,"St. Louis, MO-IL",17,Illinois,119,Madison,38.89018605,-90.14803114
7/12/15,AQS,171190008,1,0.059,ppm,64,CLARA BARTON SCHOOL,17,100,44201,Ozone,41180,"St. Louis, MO-IL",17,Illinois,119,Madison,38.89018605,-90.14803114
7/13/15,AQS,171190008,1,0.047,ppm,44,CLARA BARTON SCHOOL,17,100,44201,Ozone,41180,"St. Louis, MO-IL",17,Illinois,119,Madison,38.89018605,-90.14803114
7/14/15,AQS,171190008,1,0.047,ppm,44,CLARA BARTON SCHOOL,17,100,44201,Ozone,41180,"St. Louis, MO-IL",17,Illinois,119,Madison,38.89018605,-90.14803114
7/15/15,AQS,171190008,1,0.042,ppm,39,CLARA BARTON SCHOOL,17,100,44201,Ozone,41180,"St. Louis, MO-IL",17,Illinois,119,Madison,38.89018605,-90.14803114
7/16/15,AQS,171190008,1,0.054,ppm,50,CLARA BARTON SCHOOL,17,100,44201,Ozone,41180,"St. Louis, MO-IL",17,Illinois,119,Madison,38.89018605,-90.14803114
7/17/15,AQS,171190008,1,0.048,ppm,44,CLARA BARTON SCHOOL,17,100,44201,Ozone,41180,"St. Louis, MO-IL",17,Illinois,119,Madison,38.89018605,-90.14803114
7/18/15,AQS,171190008,1,0.039,ppm,36,CLARA BARTON SCHOOL,17,100,44201,Ozone,41180,"St. Louis, MO-IL",17,Illinois,119,Madison,38.89018605,-90.14803114
7/19/15,AQS,171190008,1,0.039,ppm,36,CLARA BARTON SCHOOL,17,100,44201,Ozone,41180,"St. Louis, MO-IL",17,Illinois,119,Madison,38.89018605,-90.14803114
7/20/15,AQS,171190008,1,0.041,ppm,38,CLARA BARTON SCHOOL,17,100,44201,Ozone,41180,"St. Louis, MO-IL",17,Illinois,119,Madison,38.89018605,-90.14803114
7/21/15,AQS,171190008,1,0.038,ppm,35,CLARA BARTON SCHOOL,17,100,44201,Ozone,41180,"St. Louis, MO-IL",17,Illinois,119,Madison,38.89018605,-90.14803114
7/22/15,AQS,171190008,1,0.049,ppm,45,CLARA BARTON SCHOOL,17,100,44201,Ozone,41180,"St. Louis, MO-IL",17,Illinois,119,Madison,38.89018605,-90.14803114
7/23/15,AQS,171190008,1,0.054,ppm,50,CLARA BARTON SCHOOL,17,100,44201,Ozone,41180,"St. Louis, MO-IL",17,Illinois,119,Madison,38.89018605,-90.14803114
7/24/15,AQS,171190008,1,0.071,ppm,101,CLARA BARTON SCHOOL,17,100,44201,Ozone,41180,"St. Louis, MO-IL",17,Illinois,119,Madison,38.89018605,-90.14803114
7/25/15,AQS,171190008,1,0.059,ppm,64,CLARA BARTON SCHOOL,17,100,44201,Ozone,41180,"St. Louis, MO-IL",17,Illinois,119,Madison,38.89018605,-90.14803114
7/26/15,AQS,171190008,1,0.05,ppm,46,CLARA BARTON SCHOOL,17,100,44201,Ozone,41180,"St. Louis, MO-IL",17,Illinois,119,Madison,38.89018605,-90.14803114
